ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,value_2021,latest_value,footnotes,nature
71,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,534,Sint Maarten (Dutch part),4,29,Caribbean,Country,-63.06198692,18.03926508,SXM,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.98485,0.98514,0.98531,0.9856,0.98578,0.98604,0.98633,0.98659,0.98688,0.98717,0.98746,0.98775,0.98794,0.98823,0.98833,0.98853,0.98874,0.98896,0.98933,0.98955,0.98993,0.99016,0.99041,0.99084,0.99102,0.99147,0.99167,0.99203,0.99233,0.99233,,E: Estimated data
72,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,703,Slovakia,5,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.95369,0.95351,0.95321,0.95293,0.95247,0.95221,0.95171,0.9516,0.95145,0.95136,0.95129,0.95129,0.95134,0.95137,0.95141,0.95152,0.95154,0.9516,0.95166,0.95173,0.95181,0.95186,0.95193,0.95199,0.95204,0.9521,0.95217,0.95222,0.95228,0.95228,,E: Estimated data
73,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,705,Slovenia,5,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.93401,0.9336,0.93319,0.93277,0.93225,0.93184,0.93155,0.9313,0.93097,0.93077,0.93063,0.93046,0.93034,0.93021,0.93006,0.92991,0.92976,0.92961,0.92945,0.92934,0.92911,0.92897,0.92886,0.92868,0.92858,0.92834,0.9282,0.92805,0.92797,0.92797,,E: Estimated data
74,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,90,Solomon Islands,4,543,Oceania (exc. Australia and New Zealand),Country,160.1584117,-9.622391719,SLB,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.83679,0.83627,0.83552,0.83426,0.83152,0.82874,0.82579,0.82233,0.81985,0.81574,0.81289,0.80942,0.80693,0.80332,0.79977,0.79725,0.79412,0.7912,0.78794,0.78379,0.78108,0.7774,0.77372,0.77089,0.76828,0.76382,0.76081,0.75773,0.75445,0.75445,,E: Estimated data
75,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,90,Solomon Islands,4,543,Oceania (exc. Australia and New Zealand),Country,160.1584117,-9.622391719,SLB,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.83679,0.83627,0.83552,0.83426,0.83152,0.82874,0.82579,0.82233,0.81985,0.81574,0.81289,0.80942,0.80693,0.80332,0.79977,0.79725,0.79412,0.7912,0.78794,0.78379,0.78108,0.7774,0.77372,0.77089,0.76828,0.76382,0.76081,0.75773,0.75445,0.75445,,E: Estimated data
76,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,706,Somalia,4,14,Eastern Africa,Country,46.20367477,4.406485729,SOM,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.96792,0.96774,0.9669,0.96526,0.9634,0.96143,0.95815,0.95545,0.95283,0.94988,0.94733,0.94435,0.94162,0.93889,0.93592,0.93349,0.93082,0.92797,0.92494,0.92212,0.91932,0.91652,0.91344,0.91017,0.90812,0.90545,0.90228,0.90016,0.89561,0.89561,,E: Estimated data
77,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,710,South Africa,4,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.83279,0.83206,0.83114,0.82973,0.82822,0.82585,0.82371,0.82088,0.81832,0.81554,0.81337,0.81079,0.80802,0.80596,0.80334,0.80085,0.79875,0.79631,0.79368,0.79141,0.78879,0.78656,0.7845,0.78223,0.78073,0.77754,0.775,0.77192,0.77008,0.77008,,E: Estimated data
78,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,239,South Georgia and the South Sandwich Islands,4,5,South America,Country,-36.90662765,-54.20736749,SGS,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.89267,0.8935,0.89355,0.89403,0.89405,0.89438,0.89442,0.89417,0.89438,0.89391,0.89361,0.893,0.89325,0.89355,0.89367,0.8953,0.89566,0.89643,0.89704,0.89745,0.89824,0.89853,0.89862,0.89899,0.89916,0.89967,0.89955,0.89983,0.90001,0.90001,,E: Estimated data
79,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,728,South Sudan,4,14,Eastern Africa,Country,30.32618773,7.290839152,SSD,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.93685,0.9366,0.93629,0.93595,0.93547,0.93505,0.93463,0.93424,0.9339,0.93357,0.93349,0.93321,0.93303,0.93291,0.93262,0.93235,0.93202,0.93177,0.9314,0.93109,0.93083,0.93046,0.93023,0.92995,0.92973,0.92951,0.92922,0.92901,0.92866,0.92866,,E: Estimated data
80,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,724,Spain,5,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.84917,0.84985,0.8499,0.84992,0.84977,0.84954,0.84943,0.84925,0.84913,0.84894,0.8487,0.84862,0.84851,0.84852,0.84851,0.84849,0.84857,0.84849,0.8485,0.8485,0.8484,0.84825,0.84812,0.8479,0.84769,0.84731,0.84686,0.84661,0.84621,0.84621,,E: Estimated data
81,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,144,Sri Lanka,5,127,Southern Asia (excluding India),Country,80.70489654,7.614693343,LKA,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.65372,0.65353,0.65316,0.65217,0.64904,0.64631,0.64252,0.63935,0.6354,0.63189,0.62933,0.62511,0.62186,0.61845,0.61501,0.6118,0.60837,0.60549,0.60091,0.59781,0.59539,0.59092,0.58798,0.58435,0.58044,0.57838,0.57267,0.5702,0.5662,0.5662,,E: Estimated data
82,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,144,Sri Lanka,5,127,Southern Asia (excluding India),Country,80.70489654,7.614693343,LKA,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.65372,0.65353,0.65316,0.65217,0.64904,0.64631,0.64252,0.63935,0.6354,0.63189,0.62933,0.62511,0.62186,0.61845,0.61501,0.6118,0.60837,0.60549,0.60091,0.59781,0.59539,0.59092,0.58798,0.58435,0.58044,0.57838,0.57267,0.5702,0.5662,0.5662,,E: Estimated data
83,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.91661,0.91564,0.91355,0.90846,0.90671,0.9027,0.89998,0.8992,0.89868,0.89767,0.89737,0.89733,0.89721,0.89722,0.89725,0.89725,0.89724,0.89724,0.89723,0.89722,0.89721,0.89721,0.8972,0.8972,0.89719,0.89719,0.89718,0.89718,0.89718,0.89718,,E: Estimated data
84,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.98092,0.9806,0.97982,0.97887,0.97674,0.97453,0.9724,0.96992,0.96753,0.96518,0.96235,0.96036,0.9579,0.9548,0.95303,0.95092,0.94771,0.94605,0.9432,0.94065,0.93862,0.93583,0.93331,0.93071,0.92859,0.92662,0.92411,0.92101,0.91872,0.91872,,E: Estimated data
85,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,740,Suriname,4,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.99141,0.99132,0.9912,0.99107,0.99099,0.9908,0.99066,0.99056,0.99051,0.99045,0.9904,0.99036,0.99033,0.99033,0.9901,0.9896,0.989,0.98841,0.98776,0.98743,0.98727,0.98705,0.98697,0.98697,0.98685,0.98686,0.98676,0.98669,0.98661,0.98661,,E: Estimated data
86,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,744,Svalbard and Jan Mayen Islands,5,154,Northern Europe,Country,13.38071013,78.82894131,SJM,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.88814,0.88846,0.88847,0.88779,0.8879,0.88686,0.88573,0.88458,0.88254,0.88028,0.87662,0.87376,0.87127,0.86908,0.867,0.86616,0.86552,0.86556,0.86491,0.86348,0.8605,0.85679,0.85296,0.85125,0.84918,0.8491,0.8497,0.84981,0.8501,0.8501,,E: Estimated data
87,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,752,Sweden,5,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.99437,0.99435,0.99417,0.99397,0.99376,0.99355,0.99335,0.99314,0.99312,0.99308,0.99307,0.99304,0.993,0.99293,0.99288,0.99282,0.99278,0.99276,0.99271,0.99269,0.99259,0.99248,0.99239,0.9923,0.99229,0.99229,0.99229,0.9923,0.9923,0.9923,,E: Estimated data
88,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,756,Switzerland,5,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.97413,0.97403,0.97386,0.97362,0.97341,0.97313,0.97291,0.97274,0.97268,0.97265,0.97264,0.97262,0.9726,0.97261,0.97261,0.9726,0.97259,0.97259,0.97257,0.97258,0.97257,0.97258,0.97258,0.97256,0.97257,0.97257,0.97259,0.97257,0.97257,0.97257,,E: Estimated data
